-46.8	-24	1000	-118	0	0	0	0.0258620689655172	0.0172413793103448	0	0.0172413793103448	0.00862068965517241	0.0258620689655172	0.00862068965517241	0.00862068965517241	0.00862068965517241	0	0.00862068965517241	0.0172413793103448	0.0172413793103448	0.0172413793103448	0.0172413793103448	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.0344827586206897	0.00862068965517241	0.0517241379310345	0.00862068965517241	0	0	0.0172413793103448	0.0172413793103448	0.00862068965517241	0	0.0172413793103448	0.0172413793103448	0.00862068965517241	0.00862068965517241	0.00862068965517241	0.00862068965517241	0.0344827586206897	0.00862068965517241	0.00862068965517241	0.0258620689655172	0	0	0.0172413793103448	0.0172413793103448	0.0431034482758621	0.0172413793103448	0.0172413793103448	0.0258620689655172	0.0258620689655172	0.00862068965517241	0	0.00862068965517241	0.00862068965517241	0.0344827586206897	0.00862068965517241	0	0.0258620689655172	0.0258620689655172	0.0258620689655172	0.0344827586206897	0.0172413793103448	0.0258620689655172	0	0.0431034482758621	0.0258620689655172	1
-28.5	-15	845	-80	0	7	0	0.0173913043478261	0.0434782608695652	0.00869565217391304	0.00869565217391304	0.0434782608695652	0.0260869565217391	0.00869565217391304	0.00869565217391304	0.0260869565217391	0.00869565217391304	0.00869565217391304	0.0173913043478261	0.0173913043478261	0.0173913043478261	0.0347826086956522	0	0.0260869565217391	0.00869565217391304	0.0347826086956522	0	0.00869565217391304	0.0173913043478261	0	0.0260869565217391	0.0173913043478261	0.0434782608695652	0.0173913043478261	0.00869565217391304	0	0.00869565217391304	0.00869565217391304	0.0173913043478261	0.0347826086956522	0	0.00869565217391304	0.0173913043478261	0.0347826086956522	0.00869565217391304	0.00869565217391304	0	0.00869565217391304	0	0.0173913043478261	0.0434782608695652	0.0173913043478261	0.0173913043478261	0.0347826086956522	0.0173913043478261	0.0260869565217391	0	0.0434782608695652	0.0173913043478261	0	0.0260869565217391	0.00869565217391304	0.00869565217391304	0.00869565217391304	0.00869565217391304	0.0260869565217391	0.00869565217391304	0	0.00869565217391304	0	0	1
-92.1	-96	0	-42	1	209	1	0.0277008310249307	0.00277008310249307	0.00831024930747922	0.0249307479224377	0.00277008310249307	0	0.0138504155124654	0.00277008310249307	0.0332409972299169	0.0332409972299169	0.0526315789473684	0.0304709141274238	0.0193905817174515	0.00831024930747922	0.0277008310249307	0.00831024930747922	0.00554016620498615	0.00831024930747922	0.0166204986149584	0.0249307479224377	0.00554016620498615	0.0193905817174515	0.0138504155124654	0.00277008310249307	0.00277008310249307	0.00277008310249307	0.0110803324099723	0.0110803324099723	0.00831024930747922	0.0138504155124654	0.0166204986149584	0.00554016620498615	0.038781163434903	0.00831024930747922	0.0609418282548476	0.0221606648199446	0.0332409972299169	0.0166204986149584	0.00831024930747922	0.0193905817174515	0.0193905817174515	0.0110803324099723	0.0166204986149584	0.0193905817174515	0.0193905817174515	0.0166204986149584	0.0110803324099723	0.00831024930747922	0.0110803324099723	0.00277008310249307	0.0249307479224377	0.00831024930747922	0.00277008310249307	0.0110803324099723	0.0138504155124654	0.00554016620498615	0.0470914127423823	0.0110803324099723	0.0166204986149584	0.00831024930747922	0.0193905817174515	0.00554016620498615	0.0138504155124654	0.00277008310249307	1
-61.1	-107	1000	-306	0	68	1	0.0495867768595041	0.00826446280991736	0.0206611570247934	0.0330578512396694	0.00826446280991736	0.00826446280991736	0.00826446280991736	0.00826446280991736	0.0289256198347107	0.0206611570247934	0.0661157024793388	0.0165289256198347	0.0330578512396694	0.00413223140495868	0.012396694214876	0.00413223140495868	0.0165289256198347	0.012396694214876	0.012396694214876	0.0206611570247934	0	0.0165289256198347	0.0165289256198347	0.00826446280991736	0.012396694214876	0.00826446280991736	0.0165289256198347	0.00826446280991736	0.00413223140495868	0.00826446280991736	0	0.00826446280991736	0.0330578512396694	0.00413223140495868	0.0578512396694215	0.00413223140495868	0.0247933884297521	0.0165289256198347	0.012396694214876	0.00826446280991736	0.0247933884297521	0.012396694214876	0.0206611570247934	0.0206611570247934	0.0206611570247934	0.0247933884297521	0.0206611570247934	0.012396694214876	0.0206611570247934	0.00826446280991736	0.012396694214876	0.012396694214876	0.00413223140495868	0.00826446280991736	0.0206611570247934	0.00413223140495868	0.0413223140495868	0.00413223140495868	0.00826446280991736	0.00826446280991736	0.00413223140495868	0.00826446280991736	0.012396694214876	0.00413223140495868	1
-21.1	-76	0	-86	1	281	1	0.0476190476190476	0.0238095238095238	0	0.0119047619047619	0.0238095238095238	0.0119047619047619	0	0	0	0.0119047619047619	0.0238095238095238	0.0119047619047619	0.0357142857142857	0.0119047619047619	0.0119047619047619	0.0476190476190476	0.0357142857142857	0.0238095238095238	0.0119047619047619	0	0.0119047619047619	0.0476190476190476	0.0119047619047619	0.0119047619047619	0.0119047619047619	0.0119047619047619	0.0119047619047619	0	0.0238095238095238	0	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0119047619047619	0.0119047619047619	0	0	0	0.0476190476190476	0	0	0	0.0119047619047619	0	0	0.0238095238095238	0.0119047619047619	0	0.0119047619047619	0	0.0357142857142857	0.0238095238095238	0.0357142857142857	0.0119047619047619	0.0476190476190476	0.0238095238095238	0.0357142857142857	0	0	0.0119047619047619	0.0238095238095238	0.0119047619047619	0.0238095238095238	1
-27.1	-14	1000	-9	0	216	0	0	0.0117647058823529	0.0117647058823529	0.0117647058823529	0.0117647058823529	0.0352941176470588	0.0235294117647059	0	0.0352941176470588	0	0.0117647058823529	0.0117647058823529	0.0117647058823529	0.0235294117647059	0.0117647058823529	0.0117647058823529	0.0235294117647059	0	0.0117647058823529	0.0235294117647059	0	0.105882352941176	0.0117647058823529	0.0117647058823529	0.0117647058823529	0.0235294117647059	0.0117647058823529	0	0	0.0470588235294118	0.0235294117647059	0.0235294117647059	0.0117647058823529	0.0235294117647059	0.0117647058823529	0.0235294117647059	0.0352941176470588	0.0117647058823529	0.0117647058823529	0.0117647058823529	0	0.0235294117647059	0.0235294117647059	0	0.0117647058823529	0	0.0117647058823529	0.0117647058823529	0.0235294117647059	0	0.0235294117647059	0	0.0235294117647059	0.0235294117647059	0.0117647058823529	0.0117647058823529	0.0117647058823529	0.0117647058823529	0.0117647058823529	0.0352941176470588	0.0117647058823529	0	0	0.0235294117647059	1
-52.5	-41	1000	-78	0	111	1	0	0	0.00900900900900901	0	0	0	0	0.00900900900900901	0.027027027027027	0.018018018018018	0.045045045045045	0.018018018018018	0.00900900900900901	0	0.027027027027027	0.018018018018018	0	0.00900900900900901	0.00900900900900901	0.00900900900900901	0	0.00900900900900901	0.036036036036036	0.027027027027027	0.00900900900900901	0.00900900900900901	0.018018018018018	0	0.018018018018018	0.00900900900900901	0.00900900900900901	0.018018018018018	0.018018018018018	0.00900900900900901	0.027027027027027	0.036036036036036	0.018018018018018	0.027027027027027	0.027027027027027	0.027027027027027	0	0.018018018018018	0.036036036036036	0.00900900900900901	0.00900900900900901	0.018018018018018	0.036036036036036	0.027027027027027	0.018018018018018	0.00900900900900901	0	0.027027027027027	0	0	0.00900900900900901	0	0.045045045045045	0.027027027027027	0.018018018018018	0.027027027027027	0.00900900900900901	0.027027027027027	0.027027027027027	0.045045045045045	1
-18.5	-84	1000	-336	0	312	1	0	0	0	0	0.0111111111111111	0.0777777777777778	0	0.0111111111111111	0	0.0222222222222222	0	0	0.0222222222222222	0.0222222222222222	0	0.0333333333333333	0.0111111111111111	0.0555555555555556	0.0111111111111111	0.0555555555555556	0.0444444444444444	0.122222222222222	0.0222222222222222	0.0222222222222222	0	0	0	0.0222222222222222	0.0222222222222222	0.0444444444444444	0.0111111111111111	0	0.0111111111111111	0	0.0111111111111111	0.0111111111111111	0.0111111111111111	0.0222222222222222	0.0111111111111111	0	0	0	0	0	0	0.0222222222222222	0	0.0111111111111111	0.0111111111111111	0.0222222222222222	0	0	0.0555555555555556	0.0111111111111111	0.0111111111111111	0.0222222222222222	0	0.0222222222222222	0.0222222222222222	0.0222222222222222	0	0.0111111111111111	0.0111111111111111	0.0222222222222222	1
-146.6	228	9	-615	0	33	1	0.0160427807486631	0.00802139037433155	0.018716577540107	0.0106951871657754	0.0053475935828877	0.00267379679144385	0.0160427807486631	0.00802139037433155	0.0213903743315508	0.00802139037433155	0.0320855614973262	0.0160427807486631	0.0213903743315508	0.0053475935828877	0.018716577540107	0.0240641711229947	0.0160427807486631	0.00267379679144385	0.018716577540107	0.0106951871657754	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.00267379679144385	0.0106951871657754	0.0053475935828877	0.0133689839572193	0.0160427807486631	0.0053475935828877	0.0106951871657754	0.0133689839572193	0.0160427807486631	0.018716577540107	0.0213903743315508	0.018716577540107	0.018716577540107	0.0106951871657754	0.0053475935828877	0.0320855614973262	0.0213903743315508	0.0240641711229947	0.0160427807486631	0.053475935828877	0.0213903743315508	0.0160427807486631	0.0213903743315508	0.0294117647058824	0.0240641711229947	0.0133689839572193	0.00267379679144385	0.0106951871657754	0.0240641711229947	0.0053475935828877	0.0106951871657754	0.0133689839572193	0.00802139037433155	0.0294117647058824	0.018716577540107	0.0347593582887701	0.0294117647058824	0.0160427807486631	0.00802139037433155	0.0240641711229947	0.0160427807486631	1
-30.8	11	0	-148	1	126	0	0	0.00943396226415094	0.0283018867924528	0.00943396226415094	0.0283018867924528	0.0188679245283019	0.0188679245283019	0.0188679245283019	0.00943396226415094	0.0188679245283019	0.0188679245283019	0.00943396226415094	0	0.0188679245283019	0.00943396226415094	0.00943396226415094	0.0283018867924528	0.0283018867924528	0.0188679245283019	0.0283018867924528	0.0188679245283019	0.0943396226415094	0.00943396226415094	0.0188679245283019	0.0188679245283019	0.00943396226415094	0.0188679245283019	0.00943396226415094	0.0188679245283019	0.0283018867924528	0	0	0.00943396226415094	0.0377358490566038	0.00943396226415094	0	0.0188679245283019	0.0188679245283019	0.0188679245283019	0.00943396226415094	0.00943396226415094	0	0.0283018867924528	0.00943396226415094	0.0188679245283019	0.00943396226415094	0.0188679245283019	0.0188679245283019	0	0.00943396226415094	0	0.00943396226415094	0	0.0283018867924528	0.0188679245283019	0.00943396226415094	0.0377358490566038	0.0188679245283019	0.00943396226415094	0.00943396226415094	0.00943396226415094	0	0.00943396226415094	0.0188679245283019	1
